UserId,ItemId
69,697 2883 1564 2529 2129 2443 1289 2317 523 2490 2995 200 425 451 115 1156 618 462 728 2524 2662 2572 633 631 1292 1246 667 2901 1659 275 2432 2823 2974 1693 525 3069 2619 15 14 54 538 2329 1471 2545 2800 2732 1117 420 790 252 1 1020 455 2275 638 398 2868 167 3076 2323 270 114 577 547 2011 1142 862 2140 0 25 3178 2291 1730 235 1933 2190 3040 463 1272 1002 2855 1653 566 277 178 469 2626 1893 2761 969 2749 2099 1939 12 66 510 439 980 1530 1872 1333 172 2169 2122 1788
70,59 354 197 357 978 279 346 1293 387 2929 2210 2472 542 335 567 1270 370 1975 1891 549 909 412 47 297 142 17 2848 168 3047 1431 535 2986 753 2276 685 331 744 294 1827 2503 2294 976 869 2382 449 1047 720 912 347 421 2564 936 10 888 2044
71,486 2233 815 1203 1212 2232 285 1210 1249 1522 1622 1770 1260 2700 2515 1462 919 1368 806 364 2605 2141 520 306 1727 1468 295 1040 166 1317 1814 2824 293 2329 2948 1699 139 2225 2851 966 1024 49 635 60 148 73 215 1343 2009 1684 1075 211 2521 131 1594 999 6 561 284 918 1060 1672 144 159 130 2577 2722 1788
72,2647 1259 470 2412 1330 328 2635 2856 1579 1230 1227 2276 394 1416 64 597 75 2370 259 1312 2906 1194 943 1377 20 2859 2561 313 1169 3187 729 922 414 1222 2947 106 221 749 2085 93 2749 2926 44 608 268 1647 2117 2825 1955 89 1941 2454 2845 1084 370 1364 2774 2630 2039 1959 559 1284 2899 1255 2005 1593 844 2036 2227 2660 422 1914 3020 1985 1743 3023 621 21 1448 67 2442 1358 648 128 2231 1907 1715 92 2740 545 2665 1967 437 136 166 22 1689 3161 73 256 2718 95
73,2400 328 3029 71 2147 784 891 209 1852 1989 926 1130 559 649 1127 1758 1294 682 1275 2458 965 853 2423 608 2532 877 2345 44 983 3020 2673 734 903 315 1674 1198 89 362 1959 3048 175 866 2774 1076 1492 2185 1041 680 1599 2022 2968 2787 2760 2204 590 1954 1422 2306 1222 1204 1536 155 2988 1424 50 2393 2071 242 82 1262 47 26 39 3195 744 1386 2958 949 1908 121 657 262 511 1518 34 2200 1211 2821 763 1683 1772 3081 1 922 3068 2362 84 1696 259 1395 1798 1112 1616 2889 1318 394 1186 1189 530 2 1523 2510 4 1829 346 98 2683 1210 781 1146 1169 2445 1357 1006 17 136 64 934 1032 11 678 1912
74,2748 2275 1331 124 699 271 1452 102 90 497 152 3035 200 1246 562 27 2846 1224 2823 2496 1156 2323 2429 2776 1259 1659 697 17 451 640 425 40 1408 2490 2443 1148 201 179 26 1206 230 1502 2118 776 79 2889 2788 740 815 129 21 92 67 88 508 1533 2954 281 4 1 772 20 206 1135 2063 1322 2116 58 1072 808 2375 1693 1270 370 1656 1439 1448 862 1914 1383 2911 1630 2632 1780 1285 1084 1287 1364 1284 2314 1255 648 545 437 2251 1904 683 1609 492 2951 2389 2301 2289 2 128 115 252 254 301 403 166 447 466 528 413 536 579 827 365 491 282 1744 512 168 174 1269 784 10 926 2974 1674 2672 2579 2455 113 1701 418 293 1146 930 1986 686 824 1054 2281 1817 362 1829 889 2022 643 203 259 3171 2995 2370 2197 1222 894 138 65 1229 32 29 765 1769 2693 2309 657 1554 2734 459 1319 1478 1393 523 463 114 73 1240 1482 68 317 2739 2478 655 877 638 1553 2202 1171 2997 2515 2054 211 953 2026 2039 734 167 1536 2264 825 621 1010 12 3079 2539 1389 1052 314 244 1758 1215 318 189 286 1545 35 2126 95 2608 305 974 1977 2199 290 2979 1965 777 1457 1008 310 514 2098 628 5
75,1447 1194 1542 2105 50 2648 317 3159 2401 2112 609 1704 2766 660 830 290 754 1289 3186 127 1093 2027 664 150 339 96 957 2237 2013 2913 1201 1032 1421 1 4 84 2232 31 1646 2129 2834 2050 1305 38 103 873 1243 3058 210 599 2171 1982 3033 343 66
76,646 3162 1665 800 1813 915 1224 3112 756 352 2471 1456 1188 1271 2646 1603 2539 541 1720 2300 487 2095 1639 2693 151 783 1473 1259 1776 1542 2649 990 511 1355 1645 155 2766 1335 1280 2411 242 964 2134 232 3047 187 880 763 699 1766 2895 2548 1791 2244 2834 841 736 857 102 3122 1873 602 2119 1388 1493 928 2003 614 2804 598 2470 230 2502 85 2427 2519 2628 819 1051 1066 206 2272 2982 1713 2877 302 1500 1296 497 2402 405 1397 1992 1576 740 3146 67 1584 1544 337 2013 1726 661 1201 90 152 411 2846 2318 539 1553 968 1775 3186 1497 390 2553 36 2173 290 1676 1189 30 278 31 1550 649 124 2703 330 356 1063 58 2295 377 40 368 208 2340 1 786 3054 241 270 1214 599 748 1429 71 1243 46 873 1702 76 2271 21 2064 1893 20 1209 2634 490 501 1982 2319 391 1477 2739 3042
77,20 1237 69 2715 3113 665 1251 2820 93 47 1771 841 1 43 4 2765 206 3094 171 2569 1127 2645 2981 113 1357 2084 1046 117 377 1321 9 642 1737 55 143 516 221 30 2512 96 31 38 2086 2 2613 677 460 194 270 2952 267
78,1310 2910 182 762 1642 979 1277 397 20 98 2715 2358 107 136 228 155 1368 421 39 2564 1934 2423 173 11 537 1195 1 1437 1250 3105 551 856 1035 1754 2721 329 552 106 1681 6 12 1066 975 194 331 1588 61 1327 501 160 432 1474
79,40 2753 1232 2569 1146 206 2124 1164 2056 2180 798 3149 270 2517 1671 170 378 1147 748 1332 208 2390 2866 659 873 1135 902 61 3054 2730 813 113 3030 2951 305 643 2624 3034 3058 1062 110 1337 326 539 585 548 1893 1339 860 1276 1409 2582
80,2661 1418 1041 244 122 3006 1251 2222 3181 722 124 1866 1586 2450 2843 2906 297 619 685 2899 1852 1519 152 27 427 665 3018 2293 1117 1386 1908 1259 288 2 174 331 2649 233 40 201 1250 1240 1275 145 2298 1521 1010 877 763 1396 1293 3101 2229 562 2994 2448 330 477 1221 938 26 811 2867 278 1014 1548 1242 1340 1067 614 1534 1740 1131 1743 2647 1260 1941 1955 2454 2630 2442 2227 2519 243 694 569 1925 83 1068 448 1937 651 418 1176 1233 1388 2502 1856 209 11 1524 317 153 1017 340 1450 2177 88 1933 1826 151 2257 1869 1355 92 965 67 21 2248 2831 51 1228 2255 2971 2165 173 2230 748 923 759 547 1808 1373 1202 970 1374 0 4 84 467 1 702 136 2058 2415 3060 2765 1967 1727 2542 78 2013 1135 1844 442 404 3085 361 263 30 96 150 191 31 2612 3139 1368 1243 2253 2908 663 256 2505 260 287 239 1358 2207 2941 1600 1801 893 109 2627 2148 2305 1119 438 507 98 294 561 787 384 1474 1351 2866 8 2430 2559 996 2136 501 35 2007 2577 2187 2386 1836 50 1811 1785 1111 2875
81,1302 1491 2423 2499 943 608 2480 719 683 1531 1275 44 89 429 129 1768 265 448 534 3020 168 354 2774 414 1065 2008 165 1364 2375 370 254 1258 1904 2760 1284 2301 2655 1084 1383 1255 1717 1892 1116 862 1630 2528 1819 1845 2251 1722 1914 2162 630 166 128 1348 1106 2223 351 517 2921 648 2461 557 67 2997 1780 13 545 92 1731 2452 2900 437 11 925 3094 151 1906 1489 1 55 0 3050 2737 1178 73 26 2595 1145 997 22 471 991 2414 286 95 16 2609 2632 76 5 409 2389 514 221 46
82,1451 476 319 1690 1231 465 2447 938 1915 1852 1414 1222 987 1995 213 1275 85 2179 1018 1610 2907 2679 1521 2863 2287 2005 1656 26 174 722 1708 2870 862 1531 375 1819 1630 1917 2423 1914 3008 461 362 889 1829 2590 1817 2387 943 933 1780 2632 1285 2816 253 926 2238 93 1084 1287 1990 129 1074 1078 2276 1021 2108 2422 1039 2251 1904 1439 1258 470 487 2134 1683 562 2448 44 515 209 2994 1331 903 3018 3156 567 314 1364 2040 1857 346 2774 2204 2090 2150 2022 559 1284 1255 335 983 354 480 2417 47 233 1536 2476 784 17 79 2393 2065 39 2735 386 2293 580 767 417 64 392 151 36 729 382 1386 1878 124 40 166 370 45
83,461 2699 2472 665 460 206 129 592 2705 985 2298 854 415 187 2625 902 622 36 765 2378 411 942 1170 71 2403 1236 1080 951 26 702 185 181 23 53 988 1242 230 309 1014 1831 2513 768 852 861 2716 672 145 4 84 2631 1766 1661 17 174 2531 30 150 11 302 1808 1836 2799 311 2569 46
84,2879 695 1393 2524 1176 508 2895 1899 1067 2291 607 1265 600 728 1403 2939 2877 1500 1296 633 405 523 551 538 1553 1693 390 2173 707 2662 2572 2882 2841 1063 149 735 1297 241 1922 498 358 1486 2016 893 955 2303 963 2903 2852 2467 1809 2680 731 2101 796 2966 802 2386 1781 1111 2576 1183
85,470 370 175 417 2 168 39 353 2348 2082 233 3026 1020 2557 851 129 279 248 315 768 769 2884 59 1204 115 297 1197 1938 3036 2630 543 2707 1536 191 1579 64 1717 335 1378 253 1915 837 2447 107 2848 2378 590 1559 674 1520 879 1819 1892 1223 694 1255 2859 2579 890 3060 2293 331 228 2899 2781 102 621 1772 685 88 857 1668 2709 1600 1207 21 1088 1448 1439 1844 229 1780 2735 1396 1743 317 2503 47 2500 1153 671 2392 1017 155 185 2279 1134 67 2565 492 348 744 98 2191 938 87 545 20 922 134 1523 397 2747 448 1237 661 324 1782 720 2700 874 93 1110 437 2708 1304 421 596 1433 294 35 12 692 32 532 5 2328 245
86,2452 268 689 357 922 874 2546 1375 1369 2561 567 461 3187 1767 89 168 1198 64 903 106 1894 165 715 3174 2363 2775 414 473 1204 485 1050 3108 303 2788 881 674 866 983 3019 3061 549 1191 622 604 542 1460 1858 82 779 315 2162 328 2528 2593 887 2120 126 1280
87,232 328 3062 89 2015 680 665 608 1445 2285 46 53 181 2587 672 71 928 2115 534 106 2300 77 72 1302 330 353 175 653 729 1866 756 2301 1717 1294 1251 2071 23 795 329 1555 1204 50 1250 685 2159 502 1743 260 569 1551 2368 1426 13 664 1257 2710 3110 122 2499 150 66 2721 306 747 2563
88,1385 826 13 590 2235 541 309 2375 2685 1379 2692 98 84 59 1764 229 1 747 182 646 1879 17 1960 2419 762 1731 1595 988 3107 20 974 943 1566 938 2333 30 651 1033 128 231 832 1303 2650 730 497 52 477 1029 2772 2376 645 2073 1971 598 2527 61 2228 2705 1598 1898 1170 2642 294 2392 939 1828 2094 1342 1480 876 763 412 1103 2819 820 1213 2 1498 93 138 2448 297 2978 1559 1399 2089 55 1702 81 1984 839 99 446 756 123 1751 163 267 1004 247 2110 2199 2237 1144 1091 1580 1208 37 35 729 2243 3042 1055 2081
89,1194 63 3150 1466 2358 698 931 2021 2947 811 2190 697 1170 2574 978 862 1383 1819 1630 3013 1914 2632 1285 1084 1287 1439 1364 1284 1780 370 2745 2960 2603 2567 1612 2033 328 271 1 852 1108 2565 2691 297 412 861 1905 2920 329 1068 545 3096 84 4 166 952 1738 1094 437 1909 3046 2558 326 208 1739 1985 1863 73 400 1433 585 1475 2273 0 83 218 122 897 161 2610 170 684 2795 1095 516
90,17 303 838 82 885 357 392 2817 1130 515 649 213 481 1238 930 129 231 1888 1764 3069 233 3063 121 1995 2294 3172 2498 88 517 11 3196 2392 1102 2274 1497 98 13 2068 182 709 1189 941 1518 125 529 2 321 2276 0 970 1451 675 820 104 18
91,1303 1258 870 1084 776 983 179 1904 1630 815 151 1090 1914 1780 473 705 2417 89 1633 2412 1050 1287 2774 1166 1451 1674 1819 414 1439 536 1656 2632 2251 1065 866 1284 370 579 39 1891 744 1039 1204 2040 1255 674 166 2284 47 209 1888 1448 2233 3098 415 297 331 648 1018 21 926 549 11 559 67 545 634 690 437 285 36 1131 462 1148 347 282 1220 376 565 2370 1892 1519 903 82 293 1035 993 3085 1146 2089 467 10 1990 1951 15 203 1770 1442 529 16 73 2005
92,1452 47 909 535 2022 1638 1211 129 1314 317 26 85 52 942 2642 533 1720 83 2602 46 56 340 820 124 11 1047 2986 979 38 2740 1210 2607 1277 182 759 1850 1129 1 84 4 521 1149 305 3050 245 40 189 824 380 1339 32 2367 175 2136 727
93,64 1305 328 1166 1512 2704 2501 1772 394 2692 1397 2934 729 151 350 1236 750 1590 315 1438 2306 3102 2729 2513 669 1567 3179 2369 1820 928 71 832 52 985 905 1116 591 890 1705 2116 3126 608 844 1988 1576 1415 922 3042 1959 1015 2534 1318 1623 3172 346 3197 986 3010 2274 1601 1828 3125
94,1386 2389 562 719 2497 1302 2447 870 3108 487 415 877 2297 1888 722 1010 1041 1102 233 1149 3119 279 2247 422 417 297 542 1404 1439 1424 1537 480 1518 2079 763 1299 1892 817 3124 375 1985 2413 244 3154 2794 294 87 2013 1588 98 661 821 898 2024 2083 1549 2489 1368 1509 2724 2542 2089 1488 2536 2343 446 16 2350 1628 675 286 2798
95,894 2054 1347 1635 1251 506 877 862 203 558 657 1021 2108 2167 2422 2000 2150 1042 3077 1087 2947 3041 1819 2033 665 1866 1630 1146 1439 897 2059 1531 601 2090 2021 2632 85 2389 1780 1280 2251 983 1084 1108 1904 1921 784 129 1597 2077 2115 682 253 2619 541 866 1958 3178 1258 2051
96,1386 2986 82 309 1171 2557 383 253 1262 1415 1520 39 2450 480 837 1803 2277 1936 653 2867 2463 879 415 549 1911 1722 153 1668 17 1743 1348 2413 26 1284 1981 1524 1068 51 517 2928 921 2461 1696 1134 1718 125 734 557 1510 2488 2710 340 1682 2220 816 997 2250 1679 201 1203 1588 1148 2408 3106 1828 2452 2313 3158 543 925 2997 98 3069 2778 350 2230 1790 347 518 1960 1892 993 1906 2881 421 2089 321 55 293 1754 2130 260 479 99 22 2770 137 529 2076 267 1681 2288 245 970 3039 438 850 509 91 2239 2305 952 1012 5 286 532 694 3022 1883 83
97,902 411 2154 1 1866 1251 205 669 680 2318 1925 2277 206 1335 592 1130 595 1225 129 909 1846 1450 4 43 309 308 104 82 198 64 2468 664 1817 265 1106 94 1680 103 2161 2 55 98 393 2973 221 32 2913 1456 0 1170 861 625 1438 1236 350
98,2020 2195 2095 187 1593 327 362 582 885 1959 268 1829 274 1656 682 2345 1278 1599 926 2674 3029 2117 3048 1363 1465 1076 3020 1422 370 1645 1424 2458 115 549 877 1845 244 2988 2393 1198 1131 1439 1211 2185 1 2362 1220 43 21 1395 2683 2760 1448 1162 429 862 1074 2948 2033 1523 448 1186 410 2389 1227 621 39 1696 1536 1908 2230 934 107 1780 3182 376 17 1072 2477 1317 1941 2227 1068 1755 1967 2621 863 16 293 304 148 130 1048
99,168 315 2440 93 357 127 1 2252 2246 84 17 1817 1306 4 1764 51 2955 1576 254 265 1320 1042 3079 511 492 998 780 809 347 1421 351 290 2185 3047 1107 192 660 1554 103 102 350 1116 622 308 30 58 170 161 310 9 46 665 143 38 753 52 1871 502 2724 898 128 207 2343 2197 590 197 1719 217 96 2237 109 720 180 1293 151 847 942 805 476 352 959 7 649 26 53 181 23 54 31 177 612
100,761 1741 838 1404 3010 1944 1772 2739 1601 1415 1623 1257 1705 90 1051 2801 2402 2933 2513 951 2411 1003 844 1912 102 915 1518 1318 3197 1202 2692 3099 1169 2710 2848 986 985 229 2361 2803 1617 905 922 729 3111 21 67 92 590 1717 2892 2294 2250 1828 2828 2957 2795 1510 2220 2539 136 394 1558 11 775 1212 557 596 2115 858 2636 1178 552 2473 2984 482 1163 1216 805 2786 1041 689 576 3152 1677 2489 975 450 345 2243 5 1487 2186 541
101,3193 1439 2115 271 1819 1143 781 839 506 3187 830 854 2054 1181 279 2515 1597 680 960 1843 2575 248 2551 1718 2008 3002 891 1914 1086 914 1278 165 2158 232 1284 129 1103 1904 1596 392 1303 2597 1287 1635 1163 1122 672 1369 2985 608 983 168 1780 2159 1383 651 481 559 502 646 1084 1720 1386 2589 1948 862 648 1255 50 2231 128 1448 370 47 2920 1522 192 705 1724 1134 342 13 2251 2232 1745 2479 3111 353 2230 2700 724 1468 545 1015 3161 986 2130 437 46 849 3108 1041 1539 1475 2786 1288 1814 1493 166 20 73 1020
102,1550 643 659 2056 1747 1147 1671 876 278 1584 2439 1034 2420 748 366 539 56 170 1218 270 1412 2695 1670 1833 1209 2622 2254 798 627 3153 1399 2390 1332 208 1913 642 1337 2730 2677 813 3054 786 9 1392 305 738 1111 1062 360 1153 317 20 1864 1429 1409 2624 156 336 2319
103,328 2755 1021 2167 20 397 2990 2285 2170 30 1018 308 2991 1227 2104 2825 1819 1439 2422 2108 2000 150 3071 1616 2370 259 2150 1347 928 1846 1335 1635 506 2749 1260 608 2033 44 89 473 1941 2835 1955 177 77 181 2454 72 2289 2630 2899 23 2227 96 3169 2113 3060 2207 408 2488 2415 302 569 2013 1622 349 1604 2614 1689 1374 3001 1024 663 850 2634
104,807 2591 1426 1294 182 166 1906 1527 431 2739 21 348 3178 163 1110 1819 404 2940 2289 1244 1860 2288 2778 272 3101 165 537 552 1030 2867 1758 1818 106 1228 1931 2015 2253 1540 1847 44 2392 1878 879 12 1364 248 881 1856 1423 1391 137 435 437 370 207 666 93 88 2955 3156 1042 2636 580 35 1537 598 473 89 95 1607 128 1134 513 2152 2213 1155 303 565 90
105,621 209 959 1989 2197 1643 476 682 1888 145 870 1117 2264 2297 2632 1635 1799 1685 85 1369 902 2135 1084 1904 1280 1239 2184 477 608 983 943 2309 2206 448 2300 1083 2255 106 429 1316 1050 2115 840 698 1258 23 1769 1959 260 2058 812 795 129 1076 1364 1149 1954 331 2787 1955 297 909 1938 2074 1284 480 1250 244 47 1255 2986 415 2039 1908 2837 535 2293 634 1743 201 411 82
106,1954 2214 1041 2764 1422 362 1240 2220 2469 346 205 39 279 2302 200 425 1753 1740 2630 2459 1536 2508 3130 1977 2201 2901 459 1418 36 124 288 1233 640 695 704 1250 1534 508 2151 2925 155 2617 2443 386 1223 1148 2820 2291 27 47 2012 274 2029 2488 1713 539 340 520 2013 708 1775 1497 1135 2563 2677 1063 498 1811
107,1971 1638 155 1086 567 1251 1866 191 480 549 23 90 1171 102 756 39 2433 1597 228 1554 127 1197 233 2450 862 2735 27 1068 1358 1656 939 346 1925 206 411 2360 2201 1540 1404 592 1174 1 84 1047 3178 4 2716 2313 11 1106 170 2612 136 659 61 876 3185 1833 1368 2481 2489 627 378 2951 377 2531 1209 1366 427 3054 9 326 1913 113 143 642 539 1544 1909 32 2896 1153 317 860 1165 96 2319 1044
108,2204 2765 315 14 1186 591 15 25 21 1028 1110 590 22 10 29 40 243 3041 4 350 271 27 36 267 360 1604 1 1518 287 784 43 11 1488 2133 2482 30 1720 2846 897 2957 1551 884 2841 2063 513 819 2322 427 93 857 600
109,2086 856 1965 2341 3013 1831 822 3004 2766 699 964 2421 230 1329 3179 2469 1014 1242 1776 1340 1548 1740 1534 2202 2581 832 290 2508 2959 1289 2129 2834 2548 329 1555 2201 3169 308 1791 1067 3113 669 2733 1350 2119 614 2398 931 2895 2338 954 2196 2272 2877 2232 1992 1296 405 1196 2479 1201 2358 2665 1553 2628 390 707 1676 1957 772 1063 1214 241 1867 1456 2050 220 3001 1999 605 2193 1061 3122 2516 1473 2244 783 501 1873 2064 1233 2872 802 968 1500 2174 358 343 391
110,253 2830 2987 1770 472 1343 471 2963 2273 272 908 372 108 824 2941 183 1687 2418 2521 1964 1818 1030 616 850 2805 1288 323 1580 2305 2126 566 782 1602 785 654 996 1252 1053 2798 2243 367 2374 838 2629 2996 445 1101 1883 2130 1352 1952 1487
111,3048 47 2691 1531 2054 1336 569 1186 578 2971 1546 1787 1088 2709 1738 1249 1715 1448 1108 2780 2619 2781 3063 1834 2946 340 103 1975 1739 1366 2279 970 1068 2230 3161 1094 1036 290 442 1289 3059 1243 3068 224 1200 2920 2129 593 3085 1045 1687 1475 1818 3065 886 1658 218 1814 22 2072 548 1365 999 3198 188
112,559 1690 203 2287 2137 1021 1127 2167 85 2447 608 2108 271 174 1143 2422 870 1733 1796 2000 2128 983 506 1347 897 1635 1851 2957 2387 1087 2795 903 3020 1732 2033 562 1039 1357 843 1921 2077 1108 465 2819 1843 2448 1275 39 481 1638 233 335 1596 2994 452 1633 1086 1418 288 877 2220 26 543 2185 2800 2760 549 2065 17 1326 937 82 1535
113,2946 1933 63 764 1535 93 3106 1647 2352 740 1269 54 693 988 84 1524 230 1 30 664 2 1532 408 1240 21 87 2471 1220 1485 1210 638 92 1752 1017 653 1564 206 411 520 150 4 564 1395 82 2568 2202 1770 33 947 618 569 2393 2153 1622 2445 31 936
114,2862 1568 3193 1794 1491 843 1835 559 271 1143 1733 2128 1655 1851 1708 870 506 1087 1732 2523 327 2184 897 2957 2795 2380 2158 2423 983 85 1843 2021 922 174 1198 1674 2636 2111 903 610 2077 1074 1990 1959 723 1042 1359 866 213 314 26 3103 2100 175 1995 481 265 1303 1958 2819 2185 682 904 705 129 1596 3188 2034 745 1629 415 2375 39 1638 1086 2394 1821 779 233 3025 2863 2220 2229 2448 2994 1228 2065 90 1418 288 619 297 1089 987 2302 386 549 907 2907 2213 2094 1102 274 3130 1270 2035 82 2373 1342 937 1131 1148 452 1535 185 1569 2745 2617 2219 1408 634 2293 939 335 3154 107 59 228 88 2246 431 428 2769 1823 2347 1396 375 1948 716 410 1088 11 764 243 598 1540 1158 1220 2757 1017
115,2284 784 2773 328 1794 2523 2930 870 1052 1654 1087 1127 830 2158 1491 1357 608 3125 89 414 1568 2345 2458 1043 866 2115 1758 39 3048 1596 904 1041 705 978 44 914 197 2302 1821 1020 1346 2389 3130 2289 1535 1938 1936 2035 2988 549 1015 357 2373 1380 228 2147 2108 1310 1018 2947 2990 1839 2412 1656 3114 891 1072 2219 634 877 1569 155 1028 734 1531 1718 2200 2821 937 1657 301 1787 2072 716 447 1336 1849 1532 528 499 2362 557 1088 1186 413 1389 67 579 2683 862 134 512 1383 1819 530 827 324 491 1914 285 13 3028 78 2279 1285 1084 1 1287 1134 1678 1249 1439 1258 872 1110 934 2445 2999 2611 349 282 919 3014 1364 293 1284 34 762 1255 1488 0 2735 369 22 65 16 158 370 295 635 687 166 139 60 545 437 2430 28 136 73 1743 52 1434 172 2376 1904
116,897 155 350 59 2790 2240 1665 179 506 2302 1821 800 1087 1958 2145 3181 2373 315 1051 942 2116 1278 205 1701 72 2625 2501 2617 1804 1826 2725 3128 1431 2753 84 894 4 1 1878 2813 3041 2827 2196 2409 954 1412 562 926 3102 1032 1668 862 1383 772 1218 1401 3113 142 138 962 1234 3115
117,1123 2117 870 983 2195 1930 608 1870 354 1674 291 2059 2306 610 926 1081 315 672 1042 175 1082 3088 309 268 44 719 866 1148 1116 1782 549 634 473 716 683 486 2127 1427 414 492 1018 1247 324 21 1609 67 92 1760 2673 295 6
118,64 179 383 772 1512 181 352 242 1259 2152 591 3091 582 23 271 2520 2692 3181 187 885 1542 1645 2590 2161 2278 2815 2105 2191 1685 897 259 279 155 1736 511 2766 129 260 2793 636 1143 1149 1828 2411 816 77 2120 2368 1229 880 2957
119,2424 1140 1265 3040 1176 1653 551 1659 2823 1986 2482 1744 2911 2138 200 425 84 4 451 2980 640 1482 777 455 1530 786 1156 3015 1164 25 9 824 577 2514 1031 1922 2974 2434 2916 638 68 2202 2061 560 1457 2140 2189 29 2004 2732 178 2406 1319 1022 968 1896 498 3082 377 924 1150 1272 2016 2303 1663 1899 100 2855 1005 650 436 360 469 305 953 1893 355 540 19 963 3118 474 527 2426 1916 236 504 2367 2260 2620 883 1392 468 623 1577 2388 1235 2467 1939 1809 332 731 101 626 505 1759 1071 2332 2019 2386 140 628 982 2258 2576 2506 899
120,110 913 360 195 237 204 468 556 742 100 74 2205 1392 710 474 1295 788 1175 916 1530 1589 3138 199 2426 725 355 401 236 1161 296 1606 2841 1703 1872 2495 1486 457 14 688 2189 508 626 505 1279 1142 2594 68 953 796 1781 628 1025 2506 2061
121,2167 868 84 98 1533 1051 53 539 1787 2716 2780 790 2954 181 23 2157 508 1021 77 2012 1218 1544 1401 2492 1 177 290 2662 459 1384 897 2118 1393 1319 631 523 2498 63 2063 712 2291 506 697 1933 1884 161 1087 1129 2177 1265 1928 418 9 241 2203 25 1233 4 1373 420 1388 1176 2374 367 484 2424 38 3082 2069 1140 22 2626 62 259 2146 1500 2198 794 2170 358 577 568 467 2281 2530 1573 378 189 796 1246 893 2939 2386 140 739 637 996 3118 2858 1811
